image_id,image_filename,image_doi,cell_id,bethesda_system,nucleus_x,nucleus_y
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,515,HSIL,722,408
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,516,HSIL,578,389
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,517,HSIL,732,569
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,518,HSIL,694,535
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,519,HSIL,779,561
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,520,HSIL,810,628
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,521,HSIL,539,381
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,522,HSIL,829,599
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,523,HSIL,893,510
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,524,HSIL,643,618
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,525,HSIL,690,651
394,f1662645f23a20ea9806ca8c6d655fba.png,10.6084/m9.figshare.12230888,526,HSIL,740,648
393,363b6b00d925e5c52694b8f7b678c53b.png,10.6084/m9.figshare.12230885,527,LSIL,998,890
393,363b6b00d925e5c52694b8f7b678c53b.png,10.6084/m9.figshare.12230885,528,LSIL,645,600
393,363b6b00d925e5c52694b8f7b678c53b.png,10.6084/m9.figshare.12230885,529,LSIL,609,585
393,363b6b00d925e5c52694b8f7b678c53b.png,10.6084/m9.figshare.12230885,530,Negative for intraepithelial lesion,393,140
393,363b6b00d925e5c52694b8f7b678c53b.png,10.6084/m9.figshare.12230885,531,Negative for intraepithelial lesion,348,207
393,363b6b00d925e5c52694b8f7b678c53b.png,10.6084/m9.figshare.12230885,532,Negative for intraepithelial lesion,679,465
393,363b6b00d925e5c52694b8f7b678c53b.png,10.6084/m9.figshare.12230885,533,Negative for intraepithelial lesion,703,757
393,363b6b00d925e5c52694b8f7b678c53b.png,10.6084/m9.figshare.12230885,534,Negative for intraepithelial lesion,854,751
393,363b6b00d925e5c52694b8f7b678c53b.png,10.6084/m9.figshare.12230885,535,Negative for intraepithelial lesion,770,895
392,ac20a24b37b7e87dcc375e6b7420d40e.png,10.6084/m9.figshare.12230879,536,LSIL,633,668
392,ac20a24b37b7e87dcc375e6b7420d40e.png,10.6084/m9.figshare.12230879,537,LSIL,630,763
392,ac20a24b37b7e87dcc375e6b7420d40e.png,10.6084/m9.figshare.12230879,538,LSIL,709,736
392,ac20a24b37b7e87dcc375e6b7420d40e.png,10.6084/m9.figshare.12230879,539,LSIL,699,698
392,ac20a24b37b7e87dcc375e6b7420d40e.png,10.6084/m9.figshare.12230879,540,LSIL,765,634
392,ac20a24b37b7e87dcc375e6b7420d40e.png,10.6084/m9.figshare.12230879,541,LSIL,822,669
392,ac20a24b37b7e87dcc375e6b7420d40e.png,10.6084/m9.figshare.12230879,542,Negative for intraepithelial lesion,380,146
392,ac20a24b37b7e87dcc375e6b7420d40e.png,10.6084/m9.figshare.12230879,543,Negative for intraepithelial lesion,274,313
392,ac20a24b37b7e87dcc375e6b7420d40e.png,10.6084/m9.figshare.12230879,544,Negative for intraepithelial lesion,855,121
392,ac20a24b37b7e87dcc375e6b7420d40e.png,10.6084/m9.figshare.12230879,545,Negative for intraepithelial lesion,982,128
392,ac20a24b37b7e87dcc375e6b7420d40e.png,10.6084/m9.figshare.12230879,546,Negative for intraepithelial lesion,1158,44
392,ac20a24b37b7e87dcc375e6b7420d40e.png,10.6084/m9.figshare.12230879,547,Negative for intraepithelial lesion,899,370
392,ac20a24b37b7e87dcc375e6b7420d40e.png,10.6084/m9.figshare.12230879,548,Negative for intraepithelial lesion,783,551
392,ac20a24b37b7e87dcc375e6b7420d40e.png,10.6084/m9.figshare.12230879,549,Negative for intraepithelial lesion,474,703
392,ac20a24b37b7e87dcc375e6b7420d40e.png,10.6084/m9.figshare.12230879,550,Negative for intraepithelial lesion,269,871
392,ac20a24b37b7e87dcc375e6b7420d40e.png,10.6084/m9.figshare.12230879,551,Negative for intraepithelial lesion,298,782
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,552,LSIL,390,406
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,553,LSIL,400,381
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,554,LSIL,455,379
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,555,LSIL,442,360
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,556,LSIL,533,414
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,557,LSIL,570,429
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,558,LSIL,635,335
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,559,LSIL,659,344
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,560,Negative for intraepithelial lesion,1023,82
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,561,Negative for intraepithelial lesion,899,67
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,562,Negative for intraepithelial lesion,538,223
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,563,Negative for intraepithelial lesion,185,443
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,564,Negative for intraepithelial lesion,978,185
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,565,Negative for intraepithelial lesion,943,349
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,566,Negative for intraepithelial lesion,1039,414
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,567,Negative for intraepithelial lesion,1084,389
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,568,Negative for intraepithelial lesion,1223,102
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,569,Negative for intraepithelial lesion,1157,524
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,570,Negative for intraepithelial lesion,1268,436
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,571,Negative for intraepithelial lesion,905,537
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,572,Negative for intraepithelial lesion,867,515
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,573,Negative for intraepithelial lesion,809,590
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,574,Negative for intraepithelial lesion,640,605
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,575,Negative for intraepithelial lesion,415,560
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,576,Negative for intraepithelial lesion,314,529
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,577,Negative for intraepithelial lesion,873,900
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,578,Negative for intraepithelial lesion,354,842
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,579,Negative for intraepithelial lesion,199,641
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,580,Negative for intraepithelial lesion,59,686
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,581,Negative for intraepithelial lesion,22,966
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,582,Negative for intraepithelial lesion,47,784
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,583,Negative for intraepithelial lesion,717,478
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,584,Negative for intraepithelial lesion,785,352
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,585,Negative for intraepithelial lesion,896,1013
391,0d07c6d5b42ace6162cff25fc06b21b9.png,10.6084/m9.figshare.12230873,586,Negative for intraepithelial lesion,17,581
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,587,HSIL,98,327
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,588,HSIL,228,341
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,589,HSIL,290,370
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,590,HSIL,278,395
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,591,HSIL,282,476
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,592,HSIL,377,484
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,593,HSIL,359,439
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,594,HSIL,345,400
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,595,HSIL,340,359
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,596,HSIL,359,339
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,597,HSIL,339,296
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,598,HSIL,368,289
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,599,HSIL,408,267
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,600,HSIL,418,264
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,601,HSIL,420,237
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,602,HSIL,462,235
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,603,HSIL,485,259
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,604,HSIL,525,269
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,605,HSIL,542,224
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,606,HSIL,595,285
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,607,HSIL,573,274
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,608,HSIL,588,237
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,609,HSIL,510,359
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,610,HSIL,508,381
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,611,HSIL,462,370
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,612,HSIL,437,347
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,613,HSIL,422,432
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,614,HSIL,459,435
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,615,HSIL,518,466
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,616,HSIL,505,451
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,617,HSIL,562,402
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,618,HSIL,568,475
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,619,HSIL,592,509
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,620,HSIL,685,587
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,621,HSIL,645,603
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,622,HSIL,639,645
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,623,HSIL,624,585
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,624,HSIL,239,485
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,625,HSIL,234,518
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,626,HSIL,330,532
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,627,Negative for intraepithelial lesion,339,705
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,628,Negative for intraepithelial lesion,380,715
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,629,Negative for intraepithelial lesion,409,664
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,630,Negative for intraepithelial lesion,579,635
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,631,Negative for intraepithelial lesion,622,684
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,632,Negative for intraepithelial lesion,108,516
390,1208a64963167c6b7d56a072f8b8ee1a.png,10.6084/m9.figshare.12230870,633,Negative for intraepithelial lesion,133,490
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,634,ASC-H,437,291
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,635,ASC-H,408,348
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,636,ASC-H,432,365
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,637,ASC-H,472,383
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,638,ASC-H,512,323
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,639,ASC-H,573,301
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,640,ASC-H,567,373
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,641,ASC-H,583,413
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,642,ASC-H,634,383
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,643,ASC-H,643,363
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,644,ASC-H,677,369
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,645,ASC-H,704,331
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,646,ASC-H,730,390
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,647,ASC-H,789,396
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,648,ASC-H,794,418
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,649,ASC-H,845,328
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,650,ASC-H,845,455
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,651,ASC-H,787,464
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,652,ASC-H,752,454
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,653,ASC-H,698,441
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,654,ASC-H,830,500
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,655,ASC-H,879,536
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,656,ASC-H,834,553
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,657,ASC-H,837,588
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,658,ASC-H,807,585
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,659,ASC-H,765,566
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,660,ASC-H,710,540
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,661,ASC-H,742,516
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,662,ASC-H,724,483
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,663,ASC-H,688,503
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,664,ASC-H,698,578
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,665,ASC-H,704,616
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,666,ASC-H,615,565
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,667,ASC-H,610,533
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,668,ASC-H,589,504
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,669,ASC-H,538,535
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,670,ASC-H,555,489
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,671,ASC-H,545,469
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,672,ASC-H,524,456
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,673,ASC-H,513,416
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,674,ASC-H,468,469
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,675,ASC-H,434,454
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,676,ASC-H,390,414
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,677,ASC-H,448,496
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,678,ASC-H,472,509
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,679,ASC-H,462,559
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,680,ASC-H,387,495
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,681,ASC-H,534,604
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,682,Negative for intraepithelial lesion,1248,94
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,683,Negative for intraepithelial lesion,269,726
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,684,Negative for intraepithelial lesion,90,767
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,685,Negative for intraepithelial lesion,73,840
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,686,Negative for intraepithelial lesion,505,715
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,687,Negative for intraepithelial lesion,625,697
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,688,Negative for intraepithelial lesion,717,654
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,689,Negative for intraepithelial lesion,764,772
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,690,Negative for intraepithelial lesion,790,762
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,691,Negative for intraepithelial lesion,1229,962
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,692,Negative for intraepithelial lesion,1177,920
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,693,Negative for intraepithelial lesion,1063,967
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,694,Negative for intraepithelial lesion,994,895
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,695,Negative for intraepithelial lesion,848,849
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,696,Negative for intraepithelial lesion,819,915
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,697,Negative for intraepithelial lesion,787,934
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,698,Negative for intraepithelial lesion,759,976
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,699,Negative for intraepithelial lesion,754,979
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,700,Negative for intraepithelial lesion,734,901
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,701,Negative for intraepithelial lesion,760,865
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,702,Negative for intraepithelial lesion,770,859
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,703,Negative for intraepithelial lesion,795,836
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,704,Negative for intraepithelial lesion,652,932
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,705,Negative for intraepithelial lesion,633,934
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,706,Negative for intraepithelial lesion,603,921
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,707,Negative for intraepithelial lesion,588,875
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,708,Negative for intraepithelial lesion,553,880
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,709,Negative for intraepithelial lesion,547,956
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,710,Negative for intraepithelial lesion,550,984
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,711,Negative for intraepithelial lesion,518,945
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,712,Negative for intraepithelial lesion,520,915
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,713,Negative for intraepithelial lesion,375,821
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,714,Negative for intraepithelial lesion,345,874
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,715,Negative for intraepithelial lesion,312,860
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,716,Negative for intraepithelial lesion,309,881
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,717,Negative for intraepithelial lesion,312,946
389,bef90ce102d8ea3841e78ed81d2d03ea.png,10.6084/m9.figshare.12230867,718,Negative for intraepithelial lesion,694,814
388,6a642a0409ea6f1ffd234d666d6c9319.png,10.6084/m9.figshare.12230864,719,ASC-H,693,319
388,6a642a0409ea6f1ffd234d666d6c9319.png,10.6084/m9.figshare.12230864,720,ASC-H,670,357
388,6a642a0409ea6f1ffd234d666d6c9319.png,10.6084/m9.figshare.12230864,721,ASC-H,612,335
388,6a642a0409ea6f1ffd234d666d6c9319.png,10.6084/m9.figshare.12230864,722,ASC-H,564,250
388,6a642a0409ea6f1ffd234d666d6c9319.png,10.6084/m9.figshare.12230864,723,Negative for intraepithelial lesion,563,139
388,6a642a0409ea6f1ffd234d666d6c9319.png,10.6084/m9.figshare.12230864,724,Negative for intraepithelial lesion,587,415
388,6a642a0409ea6f1ffd234d666d6c9319.png,10.6084/m9.figshare.12230864,725,Negative for intraepithelial lesion,614,451
388,6a642a0409ea6f1ffd234d666d6c9319.png,10.6084/m9.figshare.12230864,726,Negative for intraepithelial lesion,664,460
388,6a642a0409ea6f1ffd234d666d6c9319.png,10.6084/m9.figshare.12230864,727,Negative for intraepithelial lesion,662,410
388,6a642a0409ea6f1ffd234d666d6c9319.png,10.6084/m9.figshare.12230864,728,ASC-US,362,259
388,6a642a0409ea6f1ffd234d666d6c9319.png,10.6084/m9.figshare.12230864,729,Negative for intraepithelial lesion,639,250
388,6a642a0409ea6f1ffd234d666d6c9319.png,10.6084/m9.figshare.12230864,730,ASC-H,717,435
388,6a642a0409ea6f1ffd234d666d6c9319.png,10.6084/m9.figshare.12230864,731,ASC-H,782,740
388,6a642a0409ea6f1ffd234d666d6c9319.png,10.6084/m9.figshare.12230864,732,ASC-H,855,696
388,6a642a0409ea6f1ffd234d666d6c9319.png,10.6084/m9.figshare.12230864,733,ASC-H,850,783
388,6a642a0409ea6f1ffd234d666d6c9319.png,10.6084/m9.figshare.12230864,734,ASC-H,835,672
388,6a642a0409ea6f1ffd234d666d6c9319.png,10.6084/m9.figshare.12230864,735,ASC-H,765,665
388,6a642a0409ea6f1ffd234d666d6c9319.png,10.6084/m9.figshare.12230864,736,Negative for intraepithelial lesion,722,510
388,6a642a0409ea6f1ffd234d666d6c9319.png,10.6084/m9.figshare.12230864,737,Negative for intraepithelial lesion,782,482
388,6a642a0409ea6f1ffd234d666d6c9319.png,10.6084/m9.figshare.12230864,738,Negative for intraepithelial lesion,804,540
388,6a642a0409ea6f1ffd234d666d6c9319.png,10.6084/m9.figshare.12230864,739,Negative for intraepithelial lesion,804,583
388,6a642a0409ea6f1ffd234d666d6c9319.png,10.6084/m9.figshare.12230864,740,Negative for intraepithelial lesion,720,577
388,6a642a0409ea6f1ffd234d666d6c9319.png,10.6084/m9.figshare.12230864,741,Negative for intraepithelial lesion,755,543
387,b5bc96650b0315465891547e78e4490c.png,10.6084/m9.figshare.12230846,742,ASC-H,962,303
387,b5bc96650b0315465891547e78e4490c.png,10.6084/m9.figshare.12230846,743,ASC-H,795,405
387,b5bc96650b0315465891547e78e4490c.png,10.6084/m9.figshare.12230846,744,ASC-H,855,400
387,b5bc96650b0315465891547e78e4490c.png,10.6084/m9.figshare.12230846,745,ASC-H,953,377
387,b5bc96650b0315465891547e78e4490c.png,10.6084/m9.figshare.12230846,746,ASC-H,1022,393
387,b5bc96650b0315465891547e78e4490c.png,10.6084/m9.figshare.12230846,747,ASC-H,957,445
387,b5bc96650b0315465891547e78e4490c.png,10.6084/m9.figshare.12230846,748,ASC-H,900,425
387,b5bc96650b0315465891547e78e4490c.png,10.6084/m9.figshare.12230846,749,ASC-H,879,443
387,b5bc96650b0315465891547e78e4490c.png,10.6084/m9.figshare.12230846,750,ASC-H,838,442
387,b5bc96650b0315465891547e78e4490c.png,10.6084/m9.figshare.12230846,751,ASC-H,829,472
387,b5bc96650b0315465891547e78e4490c.png,10.6084/m9.figshare.12230846,752,ASC-H,924,479
387,b5bc96650b0315465891547e78e4490c.png,10.6084/m9.figshare.12230846,753,ASC-H,1008,488
